"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Cyprus",149.838651109272,0.0481273067044873,0.0432721301862801,0.0528011792090861,0.8,"median","qi"
"Cyprus",150.55093054314,0.0479858460878966,0.0431010807364666,0.0527418476558817,0.8,"median","qi"
"Cyprus",151.263209977008,0.0478396059412638,0.042913862507367,0.0526385421055635,0.8,"median","qi"
"Cyprus",151.975489410877,0.0477076790878863,0.0426810313798477,0.0525805592169964,0.8,"median","qi"
"Cyprus",152.687768844745,0.0475697551333178,0.0424332242358996,0.0524967808071847,0.8,"median","qi"
"Cyprus",153.400048278613,0.0473928349109475,0.0421927360385431,0.0523928718907958,0.8,"median","qi"
"Cyprus",154.112327712482,0.0472202614963233,0.0419742308219122,0.0522974366339295,0.8,"median","qi"
"Cyprus",154.82460714635,0.0470475455903939,0.0417305565685066,0.0521833771251895,0.8,"median","qi"
"Cyprus",155.536886580219,0.0468591864418264,0.0414715173403545,0.0520387997531569,0.8,"median","qi"
"Cyprus",156.249166014087,0.04668131907289,0.0410781624718368,0.0519556745068532,0.8,"median","qi"
"Cyprus",156.961445447955,0.0464333706288564,0.0407768817477307,0.0518231464712309,0.8,"median","qi"
"Cyprus",157.673724881824,0.0461705126338189,0.0405184295503137,0.0517246799347431,0.8,"median","qi"
"Cyprus",158.386004315692,0.0459059455251551,0.0401707058700855,0.0515636458508265,0.8,"median","qi"
"Cyprus",159.098283749561,0.0456655499237395,0.03977829483273,0.0513808923466032,0.8,"median","qi"
"Cyprus",159.810563183429,0.0453499631495189,0.0394196431424648,0.0512430695634652,0.8,"median","qi"
"Cyprus",160.522842617297,0.0450979527002594,0.0390867423645178,0.0510596764003298,0.8,"median","qi"
"Cyprus",161.235122051166,0.0448530308976396,0.0386941168630921,0.0509391336488899,0.8,"median","qi"
"Cyprus",161.947401485034,0.0445490086490207,0.0383518618260022,0.0508034829777398,0.8,"median","qi"
"Cyprus",162.659680918902,0.0442566605776018,0.0379275112449703,0.0507091398075395,0.8,"median","qi"
"Cyprus",163.371960352771,0.0439762149238972,0.0374782168613205,0.0505313661509729,0.8,"median","qi"
"Cyprus",164.084239786639,0.0437155722194046,0.0371677416672009,0.0503723416938398,0.8,"median","qi"
"Cyprus",164.796519220508,0.0434110802348075,0.0367154490203373,0.0502525084797197,0.8,"median","qi"
"Cyprus",165.508798654376,0.0431424732931623,0.036197762172833,0.0501983493681374,0.8,"median","qi"
"Cyprus",166.221078088244,0.0428333584202603,0.0356904551851481,0.0499964732488643,0.8,"median","qi"
"Cyprus",166.933357522113,0.0425764216939089,0.0352087565648975,0.0498805400729428,0.8,"median","qi"
"Cyprus",167.645636955981,0.0423256848738804,0.0345757421478551,0.0497825113145397,0.8,"median","qi"
"Cyprus",168.357916389849,0.0420464960883591,0.0340128235799572,0.0496744138342499,0.8,"median","qi"
"Cyprus",169.070195823718,0.0416962289748817,0.0334629433603715,0.0496795720855133,0.8,"median","qi"
"Cyprus",169.782475257586,0.0413717983477754,0.0328953131480947,0.0496014023389704,0.8,"median","qi"
"Cyprus",170.494754691455,0.0410584206153612,0.032217086280752,0.0494892598726253,0.8,"median","qi"
"Cyprus",171.207034125323,0.0407564818183652,0.031739009519745,0.0494617354804396,0.8,"median","qi"
"Cyprus",171.919313559191,0.0404647110634712,0.0313010307207233,0.0493703168832477,0.8,"median","qi"
"Cyprus",172.63159299306,0.0402085164516593,0.0305470654652315,0.0493151713737223,0.8,"median","qi"
"Cyprus",173.343872426928,0.0399881221340617,0.0299123625796824,0.0493341792170155,0.8,"median","qi"
"Cyprus",174.056151860796,0.039668149327428,0.0292414551177028,0.0492808773222327,0.8,"median","qi"
"Cyprus",174.768431294665,0.0393767097035505,0.0285472717620025,0.0492475374965809,0.8,"median","qi"
"Cyprus",175.480710728533,0.0390472251453798,0.0279397750736538,0.0493694223692743,0.8,"median","qi"
"Cyprus",176.192990162402,0.0387696907222183,0.0273884844796518,0.0494250374224959,0.8,"median","qi"
